2,2006,11,DISTRICT OF COLUMBIA,2,0,0,0,0,0,0
3,2006,11,DISTRICT OF COLUMBIA,7,0,0,2,0,0,0
4,2006,11,DISTRICT OF COLUMBIA,6,0,0,0,0,0,0
1,2006,86,E PACIFIC,6,0,0,0,0,0,0
4,2006,86,E PACIFIC,3,0,0,0,0,0,0
1,2006,12,FLORIDA,86,21,0,2,0,0,0
2,2006,12,FLORIDA,315,16,0,3,0,0,0
3,2006,12,FLORIDA,234,32,0,15,0,0,0
4,2006,12,FLORIDA,64,17,3,1,1,0,0
1,2006,13,GEORGIA,206,5,0,0,0,0,0
2,2006,13,GEORGIA,704,3,0,1,0,0,0
3,2006,13,GEORGIA,322,3,0,1,0,0,0
4,2006,13,GEORGIA,55,11,0,0,0,0,0
1,2006,98,GUAM,2,0,0,2,0,0,0
3,2006,98,GUAM,4,1,0,1,0,0,0
4,2006,98,GUAM,4,5,0,2,0,0,0
1,2006,89,GULF OF ALASKA,2,0,0,0,0,0,0
1,2006,85,GULF OF MEXICO,59,0,0,0,0,0,0
2,2006,85,GULF OF MEXICO,150,0,0,0,0,0,0
3,2006,85,GULF OF MEXICO,191,0,0,0,0,0,0
4,2006,85,GULF OF MEXICO,113,0,0,1,0,0,0
1,2006,15,HAWAII,194,2,0,7,0,0,0
2,2006,15,HAWAII,46,0,0,0,0,0,0
3,2006,15,HAWAII,92,0,0,0,0,0,0
4,2006,15,HAWAII,220,1,0,0,0,0,0
1,2006,84,HAWAII WATERS,3,0,0,0,0,0,0
3,2006,84,HAWAII WATERS,1,0,0,0,0,0,0
4,2006,84,HAWAII WATERS,1,0,0,0,0,0,0
1,2006,16,IDAHO,143,0,0,0,0,0,0
2,2006,16,IDAHO,105,1,0,1,0,0,0
3,2006,16,IDAHO,63,0,0,0,0,0,0
4,2006,16,IDAHO,77,3,0,0,0,0,0
1,2006,17,ILLINOIS,587,39,0,1,0,0,0
2,2006,17,ILLINOIS,1046,26,0,3,0,0,0
3,2006,17,ILLINOIS,723,15,0,41,0,0,0
4,2006,17,ILLINOIS,305,11,6,7,1,0,0
1,2006,18,INDIANA,304,1,0,2,0,0,0
2,2006,18,INDIANA,955,17,0,3,0,0,0
3,2006,18,INDIANA,229,9,0,1,0,0,0
4,2006,18,INDIANA,104,1,0,0,0,0,0
1,2006,19,IOWA,433,5,0,0,0,0,0
2,2006,19,IOWA,616,38,0,1,0,0,0
3,2006,19,IOWA,374,1,0,1,0,0,0
4,2006,19,IOWA,84,0,1,0,0,0,0
1,2006,20,KANSAS,437,6,0,0,0,0,0
2,2006,20,KANSAS,1363,13,0,0,0,0,0
3,2006,20,KANSAS,790,9,0,5,0,0,0
4,2006,20,KANSAS,230,0,26,0,5,0,0
1,2006,21,KENTUCKY,399,2,0,1,0,0,0
2,2006,21,KENTUCKY,791,37,0,3,0,0,0
3,2006,21,KENTUCKY,504,7,0,4,0,0,0
4,2006,21,KENTUCKY,128,0,0,0,0,0,0
1,2006,95,LAKE ERIE,1,0,0,0,0,0,0
2,2006,95,LAKE ERIE,118,0,0,0,0,0,0
3,2006,95,LAKE ERIE,31,0,0,0,0,0,0
4,2006,95,LAKE ERIE,6,0,0,0,0,0,0
1,2006,90,LAKE HURON,4,0,0,0,0,0,0
2,2006,90,LAKE HURON,29,0,0,0,0,0,0
3,2006,90,LAKE HURON,59,0,0,0,0,0,0
4,2006,90,LAKE HURON,9,0,0,0,0,0,0
1,2006,91,LAKE MICHIGAN,2,0,0,0,0,0,0
2,2006,91,LAKE MICHIGAN,22,0,0,0,0,0,0
3,2006,91,LAKE MICHIGAN,129,0,0,0,0,0,0
4,2006,91,LAKE MICHIGAN,21,0,0,0,0,0,0
3,2006,94,LAKE ONTARIO,3,0,0,0,0,0,0
4,2006,94,LAKE ONTARIO,1,0,0,0,0,0,0
1,2006,81,LAKE ST CLAIR,3,0,0,0,0,0,0
2,2006,81,LAKE ST CLAIR,19,0,0,0,0,0,0
3,2006,81,LAKE ST CLAIR,7,0,0,0,0,0,0
2,2006,92,LAKE SUPERIOR,13,0,0,0,0,0,0
3,2006,92,LAKE SUPERIOR,21,0,0,0,0,0,0
1,2006,22,LOUISIANA,83,25,0,2,0,0,0
2,2006,22,LOUISIANA,194,1,0,1,0,0,0
3,2006,22,LOUISIANA,152,8,0,4,0,0,0
4,2006,22,LOUISIANA,174,6,0,2,0,0,0
1,2006,23,MAINE,95,0,0,0,0,0,0
2,2006,23,MAINE,94,1,0,1,0,0,0
3,2006,23,MAINE,233,0,0,1,0,0,0
4,2006,23,MAINE,118,0,0,0,0,0,0
1,2006,24,MARYLAND,123,2,0,0,0,0,0
2,2006,24,MARYLAND,134,1,0,5,0,0,0
3,2006,24,MARYLAND,168,62,0,10,0,0,0
4,2006,24,MARYLAND,114,0,0,0,1,0,0
1,2006,25,MASSACHUSETTS,128,3,0,2,0,0,0
2,2006,25,MASSACHUSETTS,107,2,0,2,0,0,0
3,2006,25,MASSACHUSETTS,112,9,0,0,0,0,0
4,2006,25,MASSACHUSETTS,62,1,0,2,0,0,0
1,2006,26,MICHIGAN,273,2,0,1,0,0,0
2,2006,26,MICHIGAN,406,77,0,2,0,0,0
3,2006,26,MICHIGAN,437,252,0,2,0,0,0
4,2006,26,MICHIGAN,223,0,11,0,1,0,0
1,2006,27,MINNESOTA,168,0,0,0,0,0,0
2,2006,27,MINNESOTA,355,3,0,0,0,0,0
3,2006,27,MINNESOTA,658,41,0,2,0,0,0
4,2006,27,MINNESOTA,196,0,13,0,4,0,0
1,2006,28,MISSISSIPPI,226,6,0,0,0,0,0
2,2006,28,MISSISSIPPI,398,5,0,1,0,0,0
3,2006,28,MISSISSIPPI,230,4,0,3,0,0,0
4,2006,28,MISSISSIPPI,156,8,0,0,0,0,0
1,2006,29,MISSOURI,901,144,0,12,0,0,0
2,2006,29,MISSOURI,986,136,0,5,0,0,0
3,2006,29,MISSOURI,759,900,0,16,0,0,0
4,2006,29,MISSOURI,208,67,62,0,2,0,0
1,2006,30,MONTANA,142,3,0,2,0,0,0
2,2006,30,MONTANA,304,0,0,0,0,0,0
3,2006,30,MONTANA,229,6,0,0,0,0,0
4,2006,30,MONTANA,226,0,0,1,0,0,0
1,2006,31,NEBRASKA,262,4,0,0,0,0,0
2,2006,31,NEBRASKA,592,10,0,1,0,0,0
3,2006,31,NEBRASKA,373,1,0,0,0,0,0
4,2006,31,NEBRASKA,162,0,27,0,6,0,0
1,2006,32,NEVADA,62,6,0,1,0,0,0
2,2006,32,NEVADA,23,0,0,1,0,0,0
3,2006,32,NEVADA,31,3,0,1,0,0,0
4,2006,32,NEVADA,86,4,0,1,0,0,0
1,2006,33,NEW HAMPSHIRE,39,0,0,0,0,0,0
2,2006,33,NEW HAMPSHIRE,77,3,0,0,0,0,0
3,2006,33,NEW HAMPSHIRE,94,3,0,1,0,0,0
4,2006,33,NEW HAMPSHIRE,47,3,0,0,0,0,0
1,2006,34,NEW JERSEY,293,0,0,0,0,0,0
2,2006,34,NEW JERSEY,87,0,0,4,0,0,0
3,2006,34,NEW JERSEY,237,58,0,6,0,0,0
4,2006,34,NEW JERSEY,239,2,0,0,0,0,0
1,2006,35,NEW MEXICO,52,4,0,0,0,0,0
2,2006,35,NEW MEXICO,99,0,0,0,0,0,0
3,2006,35,NEW MEXICO,209,5,0,3,0,0,0
4,2006,35,NEW MEXICO,79,0,2,0,1,0,0
1,2006,36,NEW YORK,388,2,0,1,0,0,0
2,2006,36,NEW YORK,297,7,0,4,0,0,0
3,2006,36,NEW YORK,336,19,0,43,0,0,0
4,2006,36,NEW YORK,285,3,0,2,0,0,0
1,2006,37,NORTH CAROLINA,198,0,0,0,0,0,0
2,2006,37,NORTH CAROLINA,1115,10,0,3,0,0,0
3,2006,37,NORTH CAROLINA,509,16,0,3,0,0,0
4,2006,37,NORTH CAROLINA,159,22,1,9,0,0,0
1,2006,38,NORTH DAKOTA,122,0,0,0,0,0,0
2,2006,38,NORTH DAKOTA,266,3,0,2,0,0,0
3,2006,38,NORTH DAKOTA,370,3,0,0,0,0,0
4,2006,38,NORTH DAKOTA,53,0,3,0,1,0,0
1,2006,39,OHIO,109,0,0,1,0,0,0
2,2006,39,OHIO,666,16,0,2,0,0,0
3,2006,39,OHIO,278,10,0,3,0,0,0
4,2006,39,OHIO,160,3,1,0,1,0,0
1,2006,40,OKLAHOMA,553,25,0,2,0,0,0
2,2006,40,OKLAHOMA,928,11,0,2,0,0,0
3,2006,40,OKLAHOMA,715,113,0,22,0,0,0
4,2006,40,OKLAHOMA,340,0,2,0,0,0,0
1,2006,41,OREGON,253,1,0,1,0,0,0
2,2006,41,OREGON,116,5,0,3,0,0,0
3,2006,41,OREGON,112,0,0,0,0,0,0
4,2006,41,OREGON,264,0,0,4,0,0,0
1,2006,42,PENNSYLVANIA,201,1,0,3,0,0,0
2,2006,42,PENNSYLVANIA,374,1,0,10,0,0,0
3,2006,42,PENNSYLVANIA,412,44,0,32,0,0,0
4,2006,42,PENNSYLVANIA,290,9,7,2,1,0,0
1,2006,99,PUERTO RICO,13,0,0,1,0,0,0
2,2006,99,PUERTO RICO,107,0,0,1,0,0,0
3,2006,99,PUERTO RICO,50,1,0,0,0,0,0
4,2006,99,PUERTO RICO,19,0,0,0,0,0,0
1,2006,44,RHODE ISLAND,17,2,0,0,0,0,0
2,2006,44,RHODE ISLAND,14,0,0,0,0,0,0
3,2006,44,RHODE ISLAND,15,0,0,0,0,0,0
4,2006,44,RHODE ISLAND,18,1,0,0,0,0,0
1,2006,45,SOUTH CAROLINA,26,20,0,0,0,0,0
2,2006,45,SOUTH CAROLINA,755,16,0,1,0,0,0
3,2006,45,SOUTH CAROLINA,323,8,0,3,0,0,0
4,2006,45,SOUTH CAROLINA,41,0,0,2,0,0,0
1,2006,46,SOUTH DAKOTA,157,0,0,0,0,0,0
2,2006,46,SOUTH DAKOTA,484,5,0,1,0,0,0
3,2006,46,SOUTH DAKOTA,625,4,0,1,0,0,0
4,2006,46,SOUTH DAKOTA,111,0,18,0,0,0,0
3,2006,93,ST LAWRENCE R,1,0,0,0,0,0,0
1,2006,47,TENNESSEE,186,1,0,0,0,0,0
2,2006,47,TENNESSEE,878,264,0,35,0,0,0
3,2006,47,TENNESSEE,295,4,0,5,0,0,0
4,2006,47,TENNESSEE,68,2,0,0,0,0,0
1,2006,48,TEXAS,622,35,0,17,0,0,0
2,2006,48,TEXAS,1922,37,0,4,0,0,0
3,2006,48,TEXAS,687,19,0,5,0,0,0
4,2006,48,TEXAS,581,40,129,7,9,0,0
1,2006,49,UTAH,157,0,0,2,0,0,0
2,2006,49,UTAH,88,0,0,0,0,0,0
3,2006,49,UTAH,99,3,0,2,0,0,0
4,2006,49,UTAH,65,0,1,0,0,0,0
1,2006,50,VERMONT,190,1,0,0,0,0,0
2,2006,50,VERMONT,99,0,0,0,0,0,0
3,2006,50,VERMONT,68,12,0,0,0,0,0
4,2006,50,VERMONT,55,0,0,0,2,0,0
1,2006,96,VIRGIN ISLANDS,2,0,0,0,0,0,0
2,2006,96,VIRGIN ISLANDS,1,0,0,0,0,0,0
3,2006,96,VIRGIN ISLANDS,2,0,0,0,0,0,0
4,2006,96,VIRGIN ISLANDS,8,0,0,0,0,0,0
1,2006,51,VIRGINIA,227,5,0,0,0,0,0
2,2006,51,VIRGINIA,415,2,0,1,0,0,0
3,2006,51,VIRGINIA,491,2,0,2,0,0,0
4,2006,51,VIRGINIA,240,2,0,0,0,0,0
1,2006,53,WASHINGTON,115,6,0,3,0,0,0
2,2006,53,WASHINGTON,57,2,0,1,0,0,0
3,2006,53,WASHINGTON,87,1,0,0,0,0,0
4,2006,53,WASHINGTON,175,49,280,6,11,0,0
1,2006,54,WEST VIRGINIA,66,0,0,0,0,0,0
2,2006,54,WEST VIRGINIA,197,9,0,0,0,0,0
3,2006,54,WEST VIRGINIA,139,1,0,0,0,0,0
4,2006,54,WEST VIRGINIA,77,0,5,0,1,0,0
1,2006,55,WISCONSIN,279,0,0,0,0,0,0
2,2006,55,WISCONSIN,371,8,0,0,0,0,0
3,2006,55,WISCONSIN,716,47,0,4,0,0,0
4,2006,55,WISCONSIN,260,1,0,2,1,0,0
1,2006,56,WYOMING,57,2,0,1,0,0,0
2,2006,56,WYOMING,98,3,0,0,0,0,0
3,2006,56,WYOMING,68,0,0,0,0,0,0
4,2006,56,WYOMING,54,1,0,2,0,0,0
1,2007,1,ALABAMA,180,64,0,10,0,0,0
2,2007,1,ALABAMA,464,1,7,5,0,0,0
3,2007,1,ALABAMA,432,426,1,14,2,0,0
4,2007,1,ALABAMA,239,3,0,0,0,0,0
1,2007,2,ALASKA,148,0,0,0,0,0,0
2,2007,2,ALASKA,16,0,0,0,0,0,0
3,2007,2,ALASKA,12,0,0,0,0,0,0
4,2007,2,ALASKA,81,0,0,0,0,0,0
1,2007,97,AMERICAN SAMOA,7,0,0,3,0,0,0
2,2007,97,AMERICAN SAMOA,1,0,0,0,0,0,0
3,2007,97,AMERICAN SAMOA,7,0,0,0,0,0,0
4,2007,97,AMERICAN SAMOA,1,0,0,0,0,0,0
1,2007,4,ARIZONA,22,0,0,0,0,0,0
2,2007,4,ARIZONA,35,1,1,0,4,0,0
3,2007,4,ARIZONA,248,5,1,7,2,0,0
4,2007,4,ARIZONA,36,0,0,0,1,0,0
1,2007,5,ARKANSAS,160,39,0,1,1,0,0
2,2007,5,ARKANSAS,440,5,0,2,0,0,0
3,2007,5,ARKANSAS,223,5,0,3,0,0,0
4,2007,5,ARKANSAS,205,5,0,0,2,0,0
1,2007,88,ATLANTIC NORTH,6,5,0,0,0,0,0
2,2007,88,ATLANTIC NORTH,62,3,0,0,0,0,0
3,2007,88,ATLANTIC NORTH,88,7,0,1,0,0,0
4,2007,88,ATLANTIC NORTH,29,0,0,0,0,0,0
1,2007,87,ATLANTIC SOUTH,15,0,0,0,0,0,0
2,2007,87,ATLANTIC SOUTH,38,1,0,1,0,0,0
3,2007,87,ATLANTIC SOUTH,101,1,4,1,0,0,0
4,2007,87,ATLANTIC SOUTH,39,0,0,0,0,0,0
1,2007,6,CALIFORNIA,274,2,9,4,2,0,0
2,2007,6,CALIFORNIA,106,5,0,4,2,0,0
3,2007,6,CALIFORNIA,213,59,2,26,1,0,0
4,2007,6,CALIFORNIA,269,155,43,14,8,0,0
1,2007,8,COLORADO,321,10,0,4,0,0,0
2,2007,8,COLORADO,663,6,0,1,0,0,0
3,2007,8,COLORADO,421,4,0,2,0,0,0
4,2007,8,COLORADO,282,2,0,0,0,0,0
1,2007,9,CONNECTICUT,25,0,0,0,0,0,0
2,2007,9,CONNECTICUT,58,1,0,0,0,0,0
3,2007,9,CONNECTICUT,38,0,0,0,0,0,0
4,2007,9,CONNECTICUT,27,0,0,0,0,0,0
1,2007,10,DELAWARE,79,4,56,8,0,0,0
2,2007,10,DELAWARE,40,0,0,0,0,0,0
3,2007,10,DELAWARE,41,0,0,0,0,0,0
4,2007,10,DELAWARE,40,0,0,0,0,0,0
1,2007,11,DISTRICT OF COLUMBIA,5,0,0,0,0,0,0
2,2007,11,DISTRICT OF COLUMBIA,10,0,0,0,0,0,0
3,2007,11,DISTRICT OF COLUMBIA,4,0,0,0,0,0,0
4,2007,11,DISTRICT OF COLUMBIA,3,0,0,0,0,0,0
2,2007,86,E PACIFIC,1,0,0,0,0,0,0
3,2007,86,E PACIFIC,9,0,0,1,0,0,0
1,2007,12,FLORIDA,153,77,3,25,5,0,0
2,2007,12,FLORIDA,383,14,0,15,0,0,0
3,2007,12,FLORIDA,403,25,3,13,0,0,0
4,2007,12,FLORIDA,102,13,0,4,0,0,0
1,2007,13,GEORGIA,189,37,0,9,0,0,0
2,2007,13,GEORGIA,663,13,0,2,0,0,0
3,2007,13,GEORGIA,784,12,3,5,4,0,0
4,2007,13,GEORGIA,347,1,0,1,1,0,0
1,2007,98,GUAM,2,0,0,1,0,0,0
2,2007,98,GUAM,1,0,0,0,0,0,0
3,2007,98,GUAM,1,0,0,0,0,0,0
4,2007,89,GULF OF ALASKA,4,0,0,0,0,0,0
1,2007,85,GULF OF MEXICO,67,0,0,0,0,0,0
2,2007,85,GULF OF MEXICO,175,0,0,0,0,0,0
3,2007,85,GULF OF MEXICO,220,0,0,0,0,0,0
4,2007,85,GULF OF MEXICO,115,0,0,0,0,0,0
1,2007,15,HAWAII,181,3,0,0,0,0,0
2,2007,15,HAWAII,74,0,0,0,0,0,0
3,2007,15,HAWAII,54,0,0,0,0,0,0
4,2007,15,HAWAII,148,2,0,0,0,0,0
1,2007,84,HAWAII WATERS,2,0,0,0,0,0,0
1,2007,16,IDAHO,64,0,4,1,0,0,0
2,2007,16,IDAHO,35,1,0,0,0,0,0
3,2007,16,IDAHO,74,3,0,0,0,0,0
4,2007,16,IDAHO,74,2,4,0,0,0,0
1,2007,17,ILLINOIS,474,12,1,17,5,0,0
2,2007,17,ILLINOIS,507,4,1,4,0,0,0
3,2007,17,ILLINOIS,552,107,24,8,0,0,0
4,2007,17,ILLINOIS,491,3,1,0,3,0,0
1,2007,18,INDIANA,267,1,2,3,3,0,0
2,2007,18,INDIANA,375,3,6,1,0,0,0
3,2007,18,INDIANA,266,0,1,0,2,0,0
4,2007,18,INDIANA,257,0,8,0,0,0,0
1,2007,19,IOWA,614,1,3,0,3,0,0
2,2007,19,IOWA,598,10,2,0,0,0,0
3,2007,19,IOWA,758,3,0,0,1,0,0
4,2007,19,IOWA,367,1,3,1,0,0,0
1,2007,20,KANSAS,612,0,27,0,8,0,0
2,2007,20,KANSAS,1439,91,1,14,3,0,0
3,2007,20,KANSAS,709,1,0,3,1,0,0
4,2007,20,KANSAS,410,4,26,0,2,0,0
1,2007,21,KENTUCKY,147,0,0,0,0,0,0
2,2007,21,KENTUCKY,635,4,0,4,0,0,0
3,2007,21,KENTUCKY,343,48,0,1,0,0,0
4,2007,21,KENTUCKY,266,28,0,0,0,0,0
2,2007,95,LAKE ERIE,16,0,0,0,0,0,0
3,2007,95,LAKE ERIE,10,0,0,0,0,0,0
4,2007,95,LAKE ERIE,1,0,0,0,0,0,0
1,2007,90,LAKE HURON,1,0,0,0,0,0,0
2,2007,90,LAKE HURON,16,0,0,0,0,0,0
3,2007,90,LAKE HURON,46,0,0,0,0,0,0
1,2007,91,LAKE MICHIGAN,6,0,0,0,0,0,0
2,2007,91,LAKE MICHIGAN,47,0,0,1,0,0,0
3,2007,91,LAKE MICHIGAN,114,0,0,0,0,0,0
4,2007,91,LAKE MICHIGAN,15,0,0,0,0,0,0
2,2007,94,LAKE ONTARIO,5,0,0,0,0,0,0
3,2007,94,LAKE ONTARIO,3,0,0,0,0,0,0
1,2007,81,LAKE ST CLAIR,4,0,0,0,0,0,0
2,2007,81,LAKE ST CLAIR,10,0,0,0,0,0,0
3,2007,81,LAKE ST CLAIR,18,0,0,0,0,0,0
1,2007,92,LAKE SUPERIOR,1,0,0,0,0,0,0
2,2007,92,LAKE SUPERIOR,18,0,0,0,0,0,0
3,2007,92,LAKE SUPERIOR,13,0,0,0,0,0,0
4,2007,92,LAKE SUPERIOR,2,0,0,0,0,0,0
1,2007,22,LOUISIANA,89,53,0,3,0,0,0
2,2007,22,LOUISIANA,253,3,0,1,1,0,0
3,2007,22,LOUISIANA,73,3,0,0,0,0,0
4,2007,22,LOUISIANA,48,1,2,0,3,0,0
1,2007,23,MAINE,174,2,0,0,0,0,0
2,2007,23,MAINE,225,1,0,2,0,0,0
3,2007,23,MAINE,239,4,0,1,0,0,0
4,2007,23,MAINE,120,0,0,0,0,0,0
1,2007,24,MARYLAND,194,0,0,1,0,0,0
2,2007,24,MARYLAND,201,4,0,1,0,0,0
3,2007,24,MARYLAND,140,1,0,0,0,0,0
4,2007,24,MARYLAND,138,0,0,0,1,0,0
1,2007,25,MASSACHUSETTS,57,1,0,1,0,0,0
2,2007,25,MASSACHUSETTS,122,2,0,0,0,0,0
3,2007,25,MASSACHUSETTS,158,3,0,0,0,0,0
4,2007,25,MASSACHUSETTS,79,0,3,0,0,0,0
1,2007,26,MICHIGAN,348,171,5,1,2,0,0
2,2007,26,MICHIGAN,380,2,2,2,1,0,0
3,2007,26,MICHIGAN,451,9,0,1,0,0,0
4,2007,26,MICHIGAN,458,3,9,5,9,0,0
1,2007,27,MINNESOTA,403,0,0,0,0,0,0
2,2007,27,MINNESOTA,636,25,0,1,0,0,0
3,2007,27,MINNESOTA,668,33,0,8,2,0,0
4,2007,27,MINNESOTA,174,0,0,1,1,0,0
1,2007,28,MISSISSIPPI,190,13,0,0,0,0,0
2,2007,28,MISSISSIPPI,567,1,0,0,0,0,0
3,2007,28,MISSISSIPPI,322,2,0,2,0,0,0
4,2007,28,MISSISSIPPI,139,5,0,0,0,0,0
1,2007,29,MISSOURI,390,2,8,2,3,0,0
2,2007,29,MISSOURI,826,14,0,2,0,0,0
3,2007,29,MISSOURI,425,962,0,15,0,0,0
4,2007,29,MISSOURI,375,2,0,2,0,0,0
1,2007,30,MONTANA,238,0,0,0,0,0,0
2,2007,30,MONTANA,528,2,0,1,0,0,0
3,2007,30,MONTANA,296,2,0,0,0,0,0
4,2007,30,MONTANA,150,3,0,0,0,0,0
1,2007,31,NEBRASKA,365,0,1,0,1,0,0
2,2007,31,NEBRASKA,595,15,0,0,0,0,0
3,2007,31,NEBRASKA,654,0,0,0,0,0,0
4,2007,31,NEBRASKA,152,0,0,0,0,0,0
1,2007,32,NEVADA,51,3,0,2,0,0,0
2,2007,32,NEVADA,26,2,0,2,1,0,0
3,2007,32,NEVADA,48,0,1,10,1,0,0
4,2007,32,NEVADA,29,0,0,0,0,0,0
1,2007,33,NEW HAMPSHIRE,50,0,0,0,0,0,0
2,2007,33,NEW HAMPSHIRE,157,0,0,0,0,0,0
3,2007,33,NEW HAMPSHIRE,137,3,0,0,0,0,0
4,2007,33,NEW HAMPSHIRE,50,0,4,0,2,0,0
1,2007,34,NEW JERSEY,408,0,69,4,7,0,0
2,2007,34,NEW JERSEY,266,9,8,3,1,0,0
3,2007,34,NEW JERSEY,159,5,1,3,0,0,0
4,2007,34,NEW JERSEY,211,0,16,0,0,0,0
1,2007,35,NEW MEXICO,167,45,0,2,0,0,0
2,2007,35,NEW MEXICO,187,0,1,0,0,0,0
3,2007,35,NEW MEXICO,116,0,0,0,0,0,0
4,2007,35,NEW MEXICO,57,0,0,0,1,0,0
1,2007,36,NEW YORK,446,1,0,12,6,0,0
2,2007,36,NEW YORK,489,14,6,7,2,0,0
3,2007,36,NEW YORK,490,12,2,0,0,0,0
4,2007,36,NEW YORK,325,0,0,0,1,0,0
1,2007,37,NORTH CAROLINA,291,0,8,0,2,0,0
2,2007,37,NORTH CAROLINA,712,7,0,5,0,0,0
3,2007,37,NORTH CAROLINA,521,13,0,4,0,0,0
4,2007,37,NORTH CAROLINA,197,0,0,0,2,0,0
1,2007,38,NORTH DAKOTA,194,0,5,0,4,0,0
2,2007,38,NORTH DAKOTA,326,1,0,0,0,0,0
3,2007,38,NORTH DAKOTA,328,22,0,1,0,0,0
4,2007,38,NORTH DAKOTA,57,0,0,0,0,0,0
1,2007,39,OHIO,229,1,1,1,0,0,0
2,2007,39,OHIO,467,3,0,1,0,0,0
3,2007,39,OHIO,355,0,0,1,0,0,0
4,2007,39,OHIO,182,0,0,0,0,0,0
1,2007,40,OKLAHOMA,420,7,1,5,15,0,0
2,2007,40,OKLAHOMA,714,9,0,0,0,0,0
3,2007,40,OKLAHOMA,326,204,0,9,0,0,0
4,2007,40,OKLAHOMA,256,55,41,3,14,0,0
1,2007,41,OREGON,108,0,0,2,2,0,0
2,2007,41,OREGON,22,0,0,0,0,0,0
3,2007,41,OREGON,66,4,0,2,0,0,0
4,2007,41,OREGON,183,0,10,2,7,0,0
1,2007,42,PENNSYLVANIA,452,0,23,3,1,0,0
2,2007,42,PENNSYLVANIA,596,4,1,1,0,0,0
3,2007,42,PENNSYLVANIA,405,8,1,2,0,0,0
4,2007,42,PENNSYLVANIA,234,2,14,0,4,0,0
1,2007,99,PUERTO RICO,20,0,0,0,0,0,0
2,2007,99,PUERTO RICO,60,0,0,0,0,0,0
3,2007,99,PUERTO RICO,18,0,0,0,0,0,0
4,2007,99,PUERTO RICO,94,5,0,2,0,0,0
1,2007,44,RHODE ISLAND,9,0,0,0,0,0,0
2,2007,44,RHODE ISLAND,27,0,0,0,0,0,0
3,2007,44,RHODE ISLAND,2,0,0,0,0,0,0
4,2007,44,RHODE ISLAND,13,0,0,0,0,0,0
1,2007,45,SOUTH CAROLINA,94,15,0,0,0,0,0
2,2007,45,SOUTH CAROLINA,433,15,0,4,0,0,0
3,2007,45,SOUTH CAROLINA,310,10,2,5,0,0,0
4,2007,45,SOUTH CAROLINA,78,0,0,0,0,0,0
1,2007,46,SOUTH DAKOTA,288,0,0,0,1,0,0
2,2007,46,SOUTH DAKOTA,699,1,1,0,0,0,0
3,2007,46,SOUTH DAKOTA,473,0,0,0,0,0,0
4,2007,46,SOUTH DAKOTA,108,0,0,0,0,0,0
1,2007,47,TENNESSEE,87,0,6,0,0,0,0
2,2007,47,TENNESSEE,453,14,0,1,0,0,0
3,2007,47,TENNESSEE,369,188,0,16,0,0,0
