./2011.q1-q4.by_area/2011.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2011","3","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",141821,1966101,1977722,1988493,21853082200,1785831084,39942990,850,"",1.01,1.02,0.99,1.00,1.00,1.02,1.00,0.99,"",-169,-0.1,34252,1.8,40020,2.1,51543,2.7,1455401548,7.1,159684653,9.8,6752210,20.3,39,4.8
./2011.q1-q4.by_area/2011.q1-q4 04000 Arizona -- Statewide.csv:"04000","5","10","51","0","2011","4","","Arizona -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",143464,2009941,2037697,2054048,23204847434,1613142397,36738770,878,"",1.01,1.00,1.00,1.00,0.99,1.03,1.00,0.99,"",284,0.2,39358,2.0,44288,2.2,42642,2.1,184334430,0.8,37686571,2.4,3052767,9.1,-11,-1.2
./2011.q1-q4.by_area/2011.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2011","1","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",80952,912771,910461,923153,8502037642,5736997063,192806147,714,"",0.98,0.98,0.98,0.98,0.97,1.00,1.00,0.99,"",446,0.6,9657,1.1,7988,0.9,6453,0.7,575485865,7.3,221264360,4.0,24410398,14.5,42,6.2
./2011.q1-q4.by_area/2011.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2011","2","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",81137,938992,935784,936775,8246594091,2847858401,99800817,677,"",0.98,0.98,0.98,0.98,0.96,1.00,0.99,0.98,"",435,0.5,13068,1.4,4066,0.4,-5412,-0.6,197087152,2.4,-65561812,-2.3,9777315,10.9,14,2.1
./2011.q1-q4.by_area/2011.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2011","3","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",81685,945905,944860,945724,8675271776,1579822306,54797562,706,"",0.98,1.01,0.99,0.98,0.99,1.02,1.00,1.00,"",1039,1.3,8260,0.9,4662,0.5,7234,0.8,425800734,5.2,22330956,1.4,7315917,15.4,30,4.4
./2011.q1-q4.by_area/2011.q1-q4 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2011","4","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",80267,948016,947555,948018,9039928792,1125184837,39762290,734,"",0.98,0.98,0.98,0.98,0.97,1.02,1.00,1.00,"",-1146,-1.4,12921,1.4,13701,1.5,13149,1.4,11275615,0.1,-32013381,-2.8,3808381,10.6,-9,-1.2
./2011.q1-q4.by_area/2011.q1-q4 06000 California -- Statewide.csv:"06000","5","10","51","0","2011","1","","California -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",1308392,11922145,11987952,12006806,164599965632,64475025570,3465784519,1058,"",1.01,1.01,1.01,1.01,0.99,1.01,1.00,0.99,"",41157,3.2,178437,1.5,221968,1.9,195429,1.7,13393433170,8.9,6146078188,10.5,621689563,21.9,70,7.1
./2011.q1-q4.by_area/2011.q1-q4 06000 California -- Statewide.csv:"06000","5","10","51","0","2011","2","","California -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",1330914,12150127,12274672,12327372,158419395478,15893096921,823928935,995,"",1.01,1.01,1.01,1.00,1.00,1.02,1.00,1.00,"",45749,3.6,214421,1.8,209695,1.7,172621,1.4,8756253058,5.9,-774103971,-4.6,43851986,5.6,40,4.2
./2011.q1-q4.by_area/2011.q1-q4 06000 California -- Statewide.csv:"06000","5","10","51","0","2011","3","","California -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",1356137,12341558,12403259,12431075,165820526671,11797249751,619327170,1029,"",1.01,1.00,1.01,1.01,1.00,1.03,1.00,0.99,"",46362,3.5,221479,1.8,234073,1.9,267276,2.2,13024384128,8.5,1055414372,9.8,101552817,19.6,62,6.4
./2011.q1-q4.by_area/2011.q1-q4 06000 California -- Statewide.csv:"06000","5","10","51","0","2011","4","","California -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",1376886,12440197,12461053,12439626,177729348934,9346588994,486085382,1098,"",1.01,1.01,1.01,1.01,1.01,1.03,1.00,1.00,"",40045,3.0,227470,1.9,263481,2.2,244125,2.0,-1589822034,-0.9,-913896546,-8.9,-2822353,-0.6,-32,-2.8
./2011.q1-q4.by_area/2011.q1-q4 08000 Colorado -- Statewide.csv:"08000","5","10","51","0","2011","1","","Colorado -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",165429,1792382,1790521,1804179,22509666228,11713369943,449938509,964,"",1.01,1.00,1.00,1.00,1.00,0.99,1.00,1.01,"",-2607,-1.6,28181,1.6,25809,1.5,30560,1.7,1406741137,6.7,312993832,2.7,190211536,73.2,46,5.0
./2011.q1-q4.by_area/2011.q1-q4 08000 Colorado -- Statewide.csv:"08000","5","10","51","0","2011","2","","Colorado -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",166246,1822073,1823890,1857326,21506968647,3933443913,142484069,902,"",1.01,1.00,0.99,0.99,1.02,0.94,1.00,1.02,"",-2477,-1.5,36714,2.1,35800,2.0,36283,2.0,1176719189,5.8,83401087,2.2,61111751,75.1,32,3.7
./2011.q1-q4.by_area/2011.q1-q4 08000 Colorado -- Statewide.csv:"08000","5","10","51","0","2011","3","","Colorado -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",168253,1866754,1877825,1861297,22820398120,2554045284,93753285,939,"",1.01,0.99,0.99,0.99,0.99,0.90,0.99,1.00,"",-1431,-0.8,34673,1.9,42231,2.3,49484,2.7,1803335610,8.6,147838527,6.1,40753422,76.9,54,6.1
./2011.q1-q4.by_area/2011.q1-q4 08000 Colorado -- Statewide.csv:"08000","5","10","51","0","2011","4","","Colorado -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",166219,1851216,1855846,1875549,23768674495,1950184282,71029414,983,"",1.01,0.99,0.99,1.00,1.00,0.87,0.99,1.01,"",-43,0.0,40504,2.2,45677,2.5,46967,2.6,-132991155,-0.6,-12936462,-0.7,27323534,62.5,-29,-2.9
./2011.q1-q4.by_area/2011.q1-q4 09000 Connecticut -- Statewide.csv:"09000","5","10","51","0","2011","1","","Connecticut -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",106516,1337372,1338922,1343903,23108379021,10643297412,426166563,1326,"",1.00,1.02,1.02,1.02,1.05,1.01,1.00,1.03,"",-688,-0.6,25858,2.0,30022,2.3,27066,2.1,1759640008,8.2,290773905,2.8,68595889,19.2,75,6.0
./2011.q1-q4.by_area/2011.q1-q4 09000 Connecticut -- Statewide.csv:"09000","5","10","51","0","2011","2","","Connecticut -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",106881,1369293,1380788,1394688,20034295849,4086504368,164874976,1115,"",1.00,1.02,1.02,1.02,1.04,1.01,1.00,1.02,"",-419,-0.4,27413,2.0,21323,1.6,20747,1.5,1072162230,5.7,-10703424,-0.3,17572582,11.9,41,3.8
./2011.q1-q4.by_area/2011.q1-q4 09000 Connecticut -- Statewide.csv:"09000","5","10","51","0","2011","3","","Connecticut -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",106838,1391692,1387538,1384778,20273953517,2401429452,94573709,1124,"",1.00,1.02,1.03,1.02,1.04,1.02,1.00,1.02,"",-630,-0.6,18726,1.4,18605,1.4,18117,1.3,1130716833,5.9,82473596,3.6,12704956,15.5,49,4.6
./2011.q1-q4.by_area/2011.q1-q4 09000 Connecticut -- Statewide.csv:"09000","5","10","51","0","2011","4","","Connecticut -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",106854,1383428,1389251,1395623,21861619425,1772467590,68890304,1210,"",1.00,1.02,1.02,1.02,1.03,1.03,1.00,1.01,"",-445,-0.4,13415,1.0,15668,1.1,17121,1.2,-436865538,-2.0,-14230685,-0.8,6591378,10.6,-38,-3.0
./2011.q1-q4.by_area/2011.q1-q4 10000 Delaware -- Statewide.csv:"10000","5","10","51","0","2011","1","","Delaware -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",27460,331273,331559,334597,4546992454,2045228220,54532809,1052,"",1.01,1.02,1.02,1.02,1.04,1.01,1.00,1.02,"",-566,-2.0,4372,1.3,9676,3.0,7413,2.3,366681834,8.8,37657025,1.9,9794029,21.9,64,6.5
./2011.q1-q4.by_area/2011.q1-q4 10000 Delaware -- Statewide.csv:"10000","5","10","51","0","2011","2","","Delaware -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",27385,342045,344329,348446,4168540279,720298759,20748006,930,"",1.01,1.02,1.02,1.02,1.04,1.02,1.00,1.02,"",-645,-2.3,7034,2.1,4549,1.3,3125,0.9,310801790,8.1,9777951,1.4,2980163,16.8,57,6.5
./2011.q1-q4.by_area/2011.q1-q4 10000 Delaware -- Statewide.csv:"10000","5","10","51","0","2011","3","","Delaware -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",27437,350506,348822,346306,4211327496,452677756,12878233,929,"",1.01,1.01,1.01,1.02,1.00,1.02,1.00,0.99,"",-563,-2.0,2843,0.8,1129,0.3,1878,0.5,239963829,6.0,14224734,3.2,1589031,14.1,48,5.4
./2011.q1-q4.by_area/2011.q1-q4 10000 Delaware -- Statewide.csv:"10000","5","10","51","0","2011","4","","Delaware -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",26870,343289,344551,345302,4385818364,328225155,9517770,980,"",1.01,1.02,1.02,1.02,1.01,1.03,1.00,0.99,"",-895,-3.2,1235,0.4,2361,0.7,2147,0.6,-58216464,-1.3,-14462241,-4.2,685194,7.8,-18,-1.8
./2011.q1-q4.by_area/2011.q1-q4 12000 Florida -- Statewide.csv:"12000","5","10","51","0","2011","1","","Florida -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",581042,6061969,6102162,6150316,62154656554,30736371432,1087532972,783,"",1.02,1.02,1.02,1.02,1.00,1.01,1.00,0.98,"",-2959,-0.5,82526,1.4,85074,1.4,90671,1.5,3439858741,5.9,694230228,2.3,346671852,46.8,33,4.4
./2011.q1-q4.by_area/2011.q1-q4 12000 Florida -- Statewide.csv:"12000","5","10","51","0","2011","2","","Florida -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",583459,6194758,6165247,6130022,61356629287,9108490859,294015072,766,"",1.02,1.02,1.02,1.03,1.00,1.02,1.01,0.97,"",-4888,-0.8,118837,2.0,94353,1.6,83950,1.4,2212998549,3.7,-23870064,-0.3,90690195,44.6,16,2.1
./2011.q1-q4.by_area/2011.q1-q4 12000 Florida -- Statewide.csv:"12000","5","10","51","0","2011","3","","Florida -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",586348,6078945,6091714,6118360,63362949983,5452510241,176795625,800,"",1.02,1.02,1.01,1.02,1.01,1.02,1.00,1.00,"",3119,0.5,100392,1.7,107143,1.8,142485,2.4,4039130804,6.8,154681613,2.9,55817934,46.1,37,4.8
./2011.q1-q4.by_area/2011.q1-q4 12000 Florida -- Statewide.csv:"12000","5","10","51","0","2011","4","","Florida -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",593588,6159097,6250079,6303373,67612979746,4752037818,154092364,834,"",1.02,1.02,1.02,1.02,1.00,1.03,1.00,0.98,"",7688,1.3,107887,1.8,126549,2.1,128502,2.1,-392565365,-0.6,-315532844,-6.2,38282769,33.1,-21,-2.5
./2011.q1-q4.by_area/2011.q1-q4 13000 Georgia -- Statewide.csv:"13000","5","10","51","0","2011","1","","Georgia -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",254944,3036004,3082260,3101612,36224459557,17837276985,461451243,907,"",1.00,0.99,0.99,0.99,1.01,1.01,1.00,1.02,"",-1385,-0.5,18447,0.6,57068,1.9,60035,2.0,2737367590,8.2,531494434,3.1,73426528,18.9,56,6.6
./2011.q1-q4.by_area/2011.q1-q4 13000 Georgia -- Statewide.csv:"13000","5","10","51","0","2011","2","","Georgia -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",255770,3147163,3159350,3149047,34137564697,5793415461,137740417,833,"",1.00,0.99,0.99,0.99,1.01,1.02,1.00,1.02,"",-1729,-0.7,73695,2.4,63223,2.0,57132,1.8,1484039119,4.5,78587879,1.4,16056386,13.2,19,2.3
./2011.q1-q4.by_area/2011.q1-q4 13000 Georgia -- Statewide.csv:"13000","5","10","51","0","2011","3","","Georgia -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",256574,3145766,3156368,3144882,35634896617,3615071580,87168835,870,"",1.00,0.98,0.98,0.99,1.00,1.02,1.00,1.01,"",-602,-0.2,48776,1.6,53320,1.7,54701,1.8,2510041677,7.6,184446705,5.4,13164076,17.8,47,5.7
./2011.q1-q4.by_area/2011.q1-q4 13000 Georgia -- Statewide.csv:"13000","5","10","51","0","2011","4","","Georgia -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",258324,3161587,3178703,3166076,36931200870,2981615254,73077565,897,"",1.00,0.99,0.99,0.99,1.00,1.03,1.00,1.01,"",226,0.1,39041,1.3,45105,1.4,41007,1.3,-492993088,-1.3,-30776728,-1.0,6311467,9.5,-24,-2.6
./2011.q1-q4.by_area/2011.q1-q4 15000 Hawaii -- Statewide.csv:"15000","5","10","51","0","2011","1","","Hawaii -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",35607,464096,468135,471070,4520473190,3739484224,97502623,743,"",0.98,0.96,0.95,0.95,0.89,1.01,1.01,0.93,"",-383,-1.1,4268,0.9,6480,1.4,8125,1.8,207182590,4.8,154924050,4.3,36084834,58.8,24,3.3
./2011.q1-q4.by_area/2011.q1-q4 15000 Hawaii -- Statewide.csv:"15000","5","10","51","0","2011","2","","Hawaii -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",35701,468245,468317,469170,4511848617,3105791970,82521717,741,"",0.98,0.95,0.95,0.95,0.90,1.03,1.01,0.95,"",-534,-1.5,5567,1.2,4801,1.0,5538,1.2,117647291,2.7,-11122771,-0.4,27542630,50.1,11,1.5
./2011.q1-q4.by_area/2011.q1-q4 15000 Hawaii -- Statewide.csv:"15000","5","10","51","0","2011","3","","Hawaii -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",36001,471595,473100,475163,4792890443,2416490255,64211092,779,"",0.98,0.94,0.95,0.95,0.89,1.03,1.01,0.94,"",-423,-1.2,7708,1.7,8215,1.8,8751,1.9,236732813,5.2,32194300,1.4,22395371,53.6,25,3.3
./2011.q1-q4.by_area/2011.q1-q4 15000 Hawaii -- Statewide.csv:"15000","5","10","51","0","2011","4","","Hawaii -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",36470,474729,479290,483996,4988004066,1744196359,46806906,800,"",0.98,0.95,0.95,0.95,0.90,1.04,1.01,0.94,"",-331,-0.9,7439,1.6,9689,2.1,8892,1.9,-24771988,-0.5,-108985460,-5.9,13240293,39.4,-19,-2.3
./2011.q1-q4.by_area/2011.q1-q4 16000 Idaho -- Statewide.csv:"16000","5","10","51","0","2011","1","","Idaho -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",50742,475618,476538,479506,4084535065,3500380087,95398212,658,"",0.98,0.98,0.98,0.98,0.97,1.01,1.00,0.99,"",-1077,-2.1,3120,0.7,4331,0.9,2570,0.5,211289813,5.5,112840667,3.3,4237561,4.6,29,4.6
./2011.q1-q4.by_area/2011.q1-q4 16000 Idaho -- Statewide.csv:"16000","5","10","51","0","2011","2","","Idaho -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",50810,490107,496200,502698,4235694458,3064354935,88001787,656,"",0.98,0.98,0.98,0.98,0.98,1.02,1.00,1.00,"",-1027,-2.0,4172,0.9,3408,0.7,3635,0.7,128335494,3.1,28955114,1.0,1909714,2.2,15,2.3
./2011.q1-q4.by_area/2011.q1-q4 16000 Idaho -- Statewide.csv:"16000","5","10","51","0","2011","3","","Idaho -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",50937,509905,512426,512051,4562569984,2531491919,76946438,686,"",0.98,0.97,0.97,0.98,0.97,1.02,1.00,0.99,"",-891,-1.7,4223,0.8,3353,0.7,6885,1.4,232440366,5.4,52040761,2.1,2679435,3.6,29,4.4
./2011.q1-q4.by_area/2011.q1-q4 16000 Idaho -- Statewide.csv:"16000","5","10","51","0","2011","4","","Idaho -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",50863,509033,502047,496406,4709847303,1860727992,56172840,721,"",0.98,0.98,0.98,0.98,0.98,1.03,1.00,1.00,"",-817,-1.6,2929,0.6,4431,0.9,4495,0.9,-39875805,-0.8,-55436186,-2.9,-814644,-1.4,-12,-1.6
./2011.q1-q4.by_area/2011.q1-q4 17000 Illinois -- Statewide.csv:"17000","5","10","51","0","2011","1","","Illinois -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",373468,4619346,4616662,4660081,61135569718,32124168169,1480571123,1015,"",1.01,1.03,1.03,1.03,1.03,1.00,1.00,1.01,"",6008,1.6,73209,1.6,72483,1.6,81941,1.8,4732010206,8.4,1302033950,4.2,439793166,42.3,63,6.6
./2011.q1-q4.by_area/2011.q1-q4 17000 Illinois -- Statewide.csv:"17000","5","10","51","0","2011","2","","Illinois -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",374681,4734132,4772444,4816268,57627466616,12946148276,553739628,928,"",1.01,1.03,1.02,1.02,1.03,1.01,1.00,1.01,"",6731,1.8,81548,1.8,74904,1.6,79279,1.7,2725285170,5.0,406521057,3.2,146623692,36.0,29,3.2
./2011.q1-q4.by_area/2011.q1-q4 17000 Illinois -- Statewide.csv:"17000","5","10","51","0","2011","3","","Illinois -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",377160,4818531,4834688,4824815,59789691082,7605965649,318968835,953,"",1.01,1.02,1.02,1.02,1.03,1.02,1.00,1.00,"",8028,2.2,90530,1.9,90113,1.9,92354,2.0,3643398894,6.5,579514842,8.2,94008648,41.8,41,4.5
./2011.q1-q4.by_area/2011.q1-q4 17000 Illinois -- Statewide.csv:"17000","5","10","51","0","2011","4","","Illinois -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",378618,4826248,4833034,4829091,64108584021,5354014216,221771945,1021,"",1.01,1.02,1.02,1.02,1.03,1.02,1.00,1.01,"",6724,1.8,70762,1.5,70205,1.5,70221,1.5,-525916902,-0.8,-29945538,-0.6,49099982,28.4,-24,-2.3
./2011.q1-q4.by_area/2011.q1-q4 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2011","1","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",153580,2277592,2279404,2310286,23160509009,13273498711,434014109,778,"",1.00,1.02,1.02,1.02,1.02,1.01,1.00,1.00,"",1290,0.8,57029,2.6,60341,2.7,61672,2.7,1739044375,8.1,2142944830,19.3,102165502,30.8,39,5.3
./2011.q1-q4.by_area/2011.q1-q4 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2011","2","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",153362,2346074,2368286,2378869,22818148382,4713474957,143371272,742,"",1.00,1.02,1.02,1.03,1.04,1.02,1.00,1.01,"",1814,1.2,54230,2.4,53567,2.3,48377,2.1,934591185,4.3,1530365896,48.1,51548455,56.1,14,1.9
./2011.q1-q4.by_area/2011.q1-q4 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2011","3","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",154363,2382612,2393699,2392591,24208312786,2811696841,84770860,779,"",1.00,1.03,1.02,1.02,1.03,1.02,1.00,1.00,"",1572,1.0,42937,1.8,48752,2.1,60077,2.6,1692512036,7.5,850734028,43.4,26277341,44.9,39,5.3
./2011.q1-q4.by_area/2011.q1-q4 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2011","4","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",153890,2393517,2391433,2393115,24813394256,2180149612,65267989,798,"",1.00,1.02,1.02,1.02,1.03,1.03,1.00,1.01,"",1477,1.0,53028,2.3,52855,2.3,57403,2.5,226828291,0.9,578834570,36.1,17836477,37.6,-11,-1.4
./2011.q1-q4.by_area/2011.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2011","1","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",87010,1175821,1174507,1184358,11169653477,8937636392,228996614,729,"",0.96,1.00,1.00,1.00,0.99,1.00,1.00,0.98,"",-1067,-1.2,12445,1.1,13658,1.2,13485,1.2,648746877,6.2,425225136,5.0,47498356,26.2,34,4.9
./2011.q1-q4.by_area/2011.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2011","2","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",87251,1211354,1223872,1234485,11253675519,6845929674,200412578,708,"",0.96,1.01,1.00,1.00,1.00,1.01,1.00,1.00,"",-775,-0.9,11887,1.0,15007,1.2,16020,1.3,417426309,3.9,179020964,2.7,38380616,23.7,19,2.8
./2011.q1-q4.by_area/2011.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2011","3","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",87560,1244709,1242255,1234694,11957098856,4530548946,134794041,741,"",0.96,1.00,1.01,1.00,0.99,1.02,1.00,0.98,"",-442,-0.5,18806,1.5,22134,1.8,24664,2.0,855016087,7.7,202341091,4.7,25952288,23.8,40,5.7
./2011.q1-q4.by_area/2011.q1-q4 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2011","4","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",88520,1232365,1234333,1229055,12596599190,2765083902,77266955,787,"",0.97,1.00,1.00,1.00,0.99,1.03,1.00,0.99,"",1292,1.5,18910,1.6,20696,1.7,20105,1.7,97549541,0.8,-44530262,-1.6,10299747,15.4,-6,-0.8
./2011.q1-q4.by_area/2011.q1-q4 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2011","1","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",81547,1030340,1030101,1040649,10272710516,5594498007,231649474,764,"",0.97,0.97,0.97,0.97,0.99,0.82,0.99,1.01,"",229,0.3,6096,0.6,5837,0.6,9761,0.9,534701077,5.5,99492657,1.8,12223724,5.6,34,4.7
