./2016.q1-q3.by_area/2016.q1-q3 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2016","2","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",83953,993203,995883,996652,9855126971,2943048397,60822952,762,"",0.98,0.98,0.98,0.98,0.96,1.00,0.99,0.98,"",579,0.7,20075,2.1,14747,1.5,13763,1.4,474986565,5.1,88394846,3.1,-14936541,-19.7,25,3.4
./2016.q1-q3.by_area/2016.q1-q3 05000 Arkansas -- Statewide.csv:"05000","5","10","51","0","2016","3","","Arkansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",84864,993929,997372,1002861,10215245539,1635170955,34686082,787,"",0.98,1.00,0.98,0.98,0.99,1.01,1.00,1.00,"",1146,1.4,13242,1.4,10709,1.1,12771,1.3,592798369,6.2,15097034,0.9,-9493275,-21.5,36,4.8
./2016.q1-q3.by_area/2016.q1-q3 06000 California -- Statewide.csv:"06000","5","10","51","0","2016","1","","California -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",1409317,13919701,14012489,13997215,217226422663,76415069998,3590561598,1196,"",1.01,1.01,1.01,1.01,0.99,1.01,1.00,0.99,"",54927,4.1,451290,3.4,463632,3.4,375253,2.8,5580775546,2.6,3439992129,4.7,-29283937,-0.8,-6,-0.5
./2016.q1-q3.by_area/2016.q1-q3 06000 California -- Statewide.csv:"06000","5","10","51","0","2016","2","","California -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",1431097,14226791,14302698,14303302,212195206312,20387294504,906676341,1143,"",1.01,1.01,1.01,1.00,1.00,1.02,1.00,1.00,"",62273,4.5,473989,3.4,427517,3.1,378785,2.7,10758854080,5.3,529514875,2.7,-24603598,-2.6,24,2.1
./2016.q1-q3.by_area/2016.q1-q3 06000 California -- Statewide.csv:"06000","5","10","51","0","2016","3","","California -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",1458244,14405932,14444948,14436683,223581984531,14680428136,670733087,1192,"",1.01,1.00,1.01,1.01,1.00,1.02,1.00,0.99,"",70584,5.1,351887,2.5,332052,2.4,345175,2.4,19699054499,9.7,473475974,3.3,-9640076,-1.4,79,7.1
./2016.q1-q3.by_area/2016.q1-q3 08000 Colorado -- Statewide.csv:"08000","5","10","51","0","2016","1","","Colorado -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",186824,2097793,2102603,2111820,29192630576,16091700387,352453930,1067,"",1.01,0.99,0.99,0.99,1.00,0.99,1.00,1.00,"",6458,3.6,51142,2.5,49172,2.4,50090,2.4,233016427,0.8,680708484,4.4,-14555620,-4.0,-18,-1.7
./2016.q1-q3.by_area/2016.q1-q3 08000 Colorado -- Statewide.csv:"08000","5","10","51","0","2016","2","","Colorado -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",187673,2125568,2124457,2164356,28003086138,5890349188,124919042,1007,"",1.01,0.99,0.99,0.99,1.01,0.95,0.99,1.02,"",5723,3.1,51874,2.5,46686,2.2,49116,2.3,855718687,3.2,418489630,7.6,-672732,-0.5,7,0.7
./2016.q1-q3.by_area/2016.q1-q3 08000 Colorado -- Statewide.csv:"08000","5","10","51","0","2016","3","","Colorado -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",190100,2185753,2186605,2166549,29801149684,3861923453,83433994,1052,"",1.01,0.98,0.99,0.99,0.98,0.91,0.99,1.00,"",5760,3.1,53824,2.5,53501,2.5,53925,2.6,2333516323,8.5,314453368,8.9,1629314,2.0,58,5.8
./2016.q1-q3.by_area/2016.q1-q3 09000 Connecticut -- Statewide.csv:"09000","5","10","51","0","2016","1","","Connecticut -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",112811,1405815,1401657,1411853,25681536129,11551645884,426268958,1405,"",1.00,1.01,1.01,1.01,1.04,1.01,1.00,1.03,"",1762,1.6,6245,0.4,9596,0.7,11700,0.8,-246315420,-1.0,261542851,2.3,-2116685,-0.5,-22,-1.5
./2016.q1-q3.by_area/2016.q1-q3 09000 Connecticut -- Statewide.csv:"09000","5","10","51","0","2016","2","","Connecticut -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",113468,1425362,1440674,1457303,22557249533,4285261253,162917735,1204,"",1.00,1.01,1.01,1.01,1.02,1.01,1.00,1.00,"",1552,1.4,7383,0.5,1713,0.1,2684,0.2,742417037,3.4,75397182,1.8,-2683485,-1.6,36,3.1
./2016.q1-q3.by_area/2016.q1-q3 09000 Connecticut -- Statewide.csv:"09000","5","10","51","0","2016","3","","Connecticut -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",114064,1452011,1445877,1442000,22751404014,2603917604,97248761,1210,"",1.00,1.02,1.02,1.01,1.03,1.02,1.00,1.01,"",1101,1.0,10935,0.8,10450,0.7,10310,0.7,1174798043,5.4,50201002,2.0,-2408153,-2.4,54,4.7
./2016.q1-q3.by_area/2016.q1-q3 10000 Delaware -- Statewide.csv:"10000","5","10","51","0","2016","1","","Delaware -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",30788,364601,364072,367328,5164201589,3093956799,48663721,1087,"",1.01,1.01,1.01,1.01,1.02,1.01,1.00,1.01,"",736,2.4,6348,1.8,6412,1.8,7763,2.2,-95839930,-1.8,46889839,1.5,-7948816,-14.0,-42,-3.7
./2016.q1-q3.by_area/2016.q1-q3 10000 Delaware -- Statewide.csv:"10000","5","10","51","0","2016","2","","Delaware -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",31040,373050,376487,382899,4788417067,1500679459,26633082,976,"",1.01,1.01,1.01,1.01,1.01,1.02,1.00,0.99,"",890,3.0,7556,2.1,3464,0.9,4792,1.3,25040294,0.5,52637047,3.6,-5374020,-16.8,-8,-0.8
./2016.q1-q3.by_area/2016.q1-q3 10000 Delaware -- Statewide.csv:"10000","5","10","51","0","2016","3","","Delaware -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",31115,384544,383255,378418,4979816860,924522869,16992036,1003,"",1.01,1.00,1.01,1.01,1.00,1.02,1.00,0.99,"",733,2.4,3560,0.9,3965,1.0,3156,0.8,256294199,5.4,32978054,3.7,-2695723,-13.7,43,4.5
./2016.q1-q3.by_area/2016.q1-q3 12000 Florida -- Statewide.csv:"12000","5","10","51","0","2016","1","","Florida -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",641726,7124792,7184844,7226819,81972561855,37851621462,559444960,878,"",1.02,1.03,1.03,1.03,1.02,1.01,1.01,0.99,"",-2280,-0.4,272868,4.0,273289,4.0,266367,3.8,3311628322,4.2,1688576798,4.7,-209803509,-27.3,2,0.2
./2016.q1-q3.by_area/2016.q1-q3 12000 Florida -- Statewide.csv:"12000","5","10","51","0","2016","2","","Florida -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",647581,7266316,7255723,7213491,80760118496,10506692841,147942966,857,"",1.02,1.03,1.03,1.04,1.01,1.02,1.01,0.98,"",21890,3.5,281599,4.0,264890,3.8,241793,3.5,4917566699,6.5,365711167,3.6,-53927718,-26.7,21,2.5
./2016.q1-q3.by_area/2016.q1-q3 12000 Florida -- Statewide.csv:"12000","5","10","51","0","2016","3","","Florida -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",658626,7207124,7228515,7249589,83869393998,6991077787,101112249,893,"",1.02,1.03,1.02,1.03,1.02,1.02,1.01,0.99,"",26186,4.1,269111,3.9,263175,3.8,275626,4.0,7774388780,10.2,447862942,6.8,-31235086,-23.6,52,6.2
./2016.q1-q3.by_area/2016.q1-q3 13000 Georgia -- Statewide.csv:"13000","5","10","51","0","2016","1","","Georgia -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",283741,3525051,3544908,3562220,47635169696,23040349386,431328492,1034,"",1.00,1.00,1.00,1.00,1.02,1.01,1.00,1.02,"",8363,3.0,114235,3.3,112941,3.3,109386,3.2,2430420043,5.4,1027643104,4.7,-31057250,-6.7,21,2.1
./2016.q1-q3.by_area/2016.q1-q3 13000 Georgia -- Statewide.csv:"13000","5","10","51","0","2016","2","","Georgia -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",289095,3606168,3622572,3626910,44144303019,7610922810,139956772,938,"",1.00,1.00,1.00,1.00,1.02,1.02,1.00,1.02,"",10726,3.9,122847,3.5,108801,3.1,100638,2.9,2495907422,6.0,277585746,3.8,-11482934,-7.6,25,2.7
./2016.q1-q3.by_area/2016.q1-q3 13000 Georgia -- Statewide.csv:"13000","5","10","51","0","2016","3","","Georgia -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",293327,3631170,3640808,3643129,46070428091,5046548487,94848723,974,"",1.00,0.99,0.99,1.00,1.01,1.02,1.01,1.01,"",12779,4.6,109442,3.1,106231,3.0,111609,3.2,3983596154,9.5,313382846,6.6,-3740903,-3.8,57,6.2
./2016.q1-q3.by_area/2016.q1-q3 15000 Hawaii -- Statewide.csv:"15000","5","10","51","0","2016","1","","Hawaii -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",37538,518546,520938,522542,5695713033,4755255663,46418931,841,"",0.98,0.96,0.96,0.95,0.90,1.01,1.01,0.94,"",1022,2.8,11821,2.3,12494,2.5,11179,2.2,222867831,4.1,206751351,4.5,-15805129,-25.4,14,1.7
./2016.q1-q3.by_area/2016.q1-q3 15000 Hawaii -- Statewide.csv:"15000","5","10","51","0","2016","2","","Hawaii -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",38096,522697,522592,522217,5841508347,4088035407,41176852,860,"",0.98,0.96,0.95,0.95,0.92,1.02,1.01,0.96,"",1231,3.3,12712,2.5,10936,2.1,9042,1.8,320956308,5.8,247734234,6.5,-13295531,-24.4,30,3.6
./2016.q1-q3.by_area/2016.q1-q3 15000 Hawaii -- Statewide.csv:"15000","5","10","51","0","2016","3","","Hawaii -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",38535,524252,526082,526181,6100797428,3250037592,31458116,893,"",0.98,0.95,0.96,0.96,0.90,1.03,1.01,0.94,"",1140,3.0,8946,1.7,10498,2.0,10797,2.1,533799936,9.6,267197018,9.0,-10031975,-24.2,62,7.5
./2016.q1-q3.by_area/2016.q1-q3 16000 Idaho -- Statewide.csv:"16000","5","10","51","0","2016","1","","Idaho -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",54586,542489,547450,554724,5155533589,4335014312,49460483,723,"",0.98,0.98,0.98,0.98,0.97,1.01,1.00,0.99,"",2259,4.3,19475,3.7,21553,4.1,20344,3.8,120235827,2.4,124630338,3.0,-2080161,-4.0,-11,-1.5
./2016.q1-q3.by_area/2016.q1-q3 16000 Idaho -- Statewide.csv:"16000","5","10","51","0","2016","2","","Idaho -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",55665,564974,570768,580184,5525160046,3945935817,47459033,743,"",0.98,0.98,0.98,0.98,0.99,1.01,1.00,1.01,"",2880,5.5,22584,4.2,20578,3.7,20284,3.6,418691871,8.2,279872524,7.6,-259920,-0.5,30,4.2
./2016.q1-q3.by_area/2016.q1-q3 16000 Idaho -- Statewide.csv:"16000","5","10","51","0","2016","3","","Idaho -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",56166,588509,590927,587121,5903701065,3303736625,41824384,771,"",0.98,0.97,0.98,0.98,0.97,1.02,1.00,0.99,"",2668,5.0,21901,3.9,23015,4.1,21292,3.8,597623667,11.3,314004591,10.5,1052787,2.6,51,7.1
./2016.q1-q3.by_area/2016.q1-q3 17000 Illinois -- Statewide.csv:"17000","5","10","51","0","2016","1","","Illinois -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",385229,4980558,4983211,5011160,74153664605,36867289005,1146011691,1143,"",1.01,1.02,1.02,1.02,1.03,1.00,1.00,1.01,"",-2295,-0.6,80590,1.6,77573,1.6,72018,1.5,836258488,1.1,552523935,1.5,-102230099,-8.2,-4,-0.3
./2016.q1-q3.by_area/2016.q1-q3 17000 Illinois -- Statewide.csv:"17000","5","10","51","0","2016","2","","Illinois -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",390945,5084834,5117533,5148360,68693284250,13930127904,429324294,1033,"",1.01,1.02,1.02,1.02,1.03,1.01,1.00,1.01,"",-2634,-0.7,63841,1.3,30492,0.6,22412,0.4,2238477959,3.4,206319413,1.5,-41879566,-8.9,26,2.6
./2016.q1-q3.by_area/2016.q1-q3 17000 Illinois -- Statewide.csv:"17000","5","10","51","0","2016","3","","Illinois -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",395820,5161923,5163290,5141003,71532717920,8120337607,249756628,1067,"",1.01,1.02,1.02,1.02,1.03,1.01,1.00,1.01,"",-2530,-0.6,37766,0.7,36086,0.7,35254,0.7,3621756857,5.3,89688109,1.1,-24977135,-9.1,47,4.6
./2016.q1-q3.by_area/2016.q1-q3 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2016","1","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",156112,2522625,2530602,2549785,28227612129,15495205023,354435482,857,"",1.00,1.02,1.02,1.02,1.02,1.01,1.00,1.00,"",3084,2.0,52005,2.1,56576,2.3,52677,2.1,432945753,1.6,401913353,2.7,-31702043,-8.2,-5,-0.6
./2016.q1-q3.by_area/2016.q1-q3 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2016","2","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",157002,2585450,2604260,2617537,28017273251,5054690948,108203050,828,"",1.00,1.02,1.02,1.03,1.03,1.02,1.00,1.01,"",3724,2.4,53836,2.1,41992,1.6,38633,1.5,968328604,3.6,115224708,2.3,-12260836,-10.2,14,1.7
./2016.q1-q3.by_area/2016.q1-q3 18000 Indiana -- Statewide.csv:"18000","5","10","51","0","2016","3","","Indiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",156629,2621853,2624357,2621887,29486693620,3169225946,68310148,865,"",1.00,1.02,1.02,1.02,1.03,1.02,1.00,1.01,"",2324,1.5,49353,1.9,43217,1.7,50175,2.0,2170757255,7.9,102610965,3.3,-6036606,-8.1,49,6.0
./2016.q1-q3.by_area/2016.q1-q3 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2016","1","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",94475,1266875,1267958,1279161,13825798341,11072138443,163380477,837,"",0.97,1.00,1.00,1.00,0.98,1.00,1.00,0.99,"",983,1.1,9303,0.7,9655,0.8,11824,0.9,37114612,0.3,145501514,1.3,38600317,30.9,-4,-0.5
./2016.q1-q3.by_area/2016.q1-q3 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2016","2","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",94677,1301977,1308845,1317950,13784494377,8454420499,143576224,810,"",0.97,1.00,1.00,0.99,0.98,1.01,1.00,0.99,"",688,0.7,11545,0.9,4911,0.4,950,0.1,480644664,3.6,449407970,5.6,33438974,30.4,25,3.2
./2016.q1-q3.by_area/2016.q1-q3 19000 Iowa -- Statewide.csv:"19000","5","10","51","0","2016","3","","Iowa -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",95302,1329101,1322772,1310877,14685454878,5654446994,102770182,855,"",0.97,1.00,1.00,1.00,0.98,1.02,1.01,0.99,"",918,1.0,9613,0.7,7784,0.6,9553,0.7,963566142,7.0,553563444,10.9,28921001,39.2,50,6.2
./2016.q1-q3.by_area/2016.q1-q3 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2016","1","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",84552,1108588,1110922,1114996,12280760097,8372289415,127706789,850,"",0.97,0.97,0.97,0.97,0.98,0.87,0.99,1.02,"",3622,4.5,9216,0.8,6334,0.6,5889,0.5,-221153845,-1.8,600979631,7.7,-132365767,-50.9,-21,-2.4
./2016.q1-q3.by_area/2016.q1-q3 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2016","2","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",84998,1129710,1131761,1132624,12258356410,3837459857,52185918,833,"",0.97,0.97,0.97,0.97,0.98,0.72,0.96,1.01,"",3559,4.4,10403,0.9,4660,0.4,-804,-0.1,119034254,1.0,720519165,23.1,-43437196,-45.4,4,0.5
./2016.q1-q3.by_area/2016.q1-q3 20000 Kansas -- Statewide.csv:"20000","5","10","51","0","2016","3","","Kansas -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",85637,1137429,1136123,1132847,12793086626,2275350898,31606381,867,"",0.97,0.98,0.98,0.97,0.99,0.67,0.95,1.02,"",3357,4.1,3965,0.3,2970,0.3,6214,0.6,745476427,6.2,400064802,21.3,-23321619,-42.5,48,5.9
./2016.q1-q3.by_area/2016.q1-q3 21000 Kentucky -- Statewide.csv:"21000","5","10","51","0","2016","1","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",117087,1530928,1531334,1540775,16405046200,9699204431,298502064,822,"",0.98,0.99,0.99,0.99,0.98,1.01,1.00,1.00,"",859,0.7,30045,2.0,35617,2.4,35145,2.3,347961297,2.2,370392669,4.0,-3410704,-1.1,-1,-0.1
./2016.q1-q3.by_area/2016.q1-q3 21000 Kentucky -- Statewide.csv:"21000","5","10","51","0","2016","2","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",117375,1562339,1573331,1576301,16749737341,3497012712,101216137,820,"",0.98,0.99,0.99,0.99,0.98,1.02,1.00,0.99,"",1027,0.9,38046,2.5,29686,1.9,26759,1.7,650796101,4.0,197058188,6.0,-540013,-0.5,15,1.9
./2016.q1-q3.by_area/2016.q1-q3 21000 Kentucky -- Statewide.csv:"21000","5","10","51","0","2016","3","","Kentucky -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",117842,1577657,1579292,1578006,17584066640,2173109303,63914136,857,"",0.98,1.02,0.99,0.99,1.01,1.02,1.00,1.01,"",881,0.8,28990,1.9,26366,1.7,26916,1.7,1433270237,8.9,146752530,7.2,464384,0.7,56,7.0
./2016.q1-q3.by_area/2016.q1-q3 22000 Louisiana -- Statewide.csv:"22000","5","10","51","0","2016","1","","Louisiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",121125,1592817,1592362,1598043,17938208273,8840497082,134113247,865,"",0.98,0.99,0.99,0.99,0.99,1.01,1.00,1.00,"",3183,2.7,-16281,-1.0,-17352,-1.1,-14314,-0.9,-769533931,-4.1,-172618776,-1.9,-7980536,-5.6,-29,-3.2
./2016.q1-q3.by_area/2016.q1-q3 22000 Louisiana -- Statewide.csv:"22000","5","10","51","0","2016","2","","Louisiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",122500,1605323,1605669,1600396,17774982073,2515445417,39171199,853,"",0.98,0.99,0.99,0.99,1.00,1.02,1.00,1.01,"",3765,3.2,-14066,-0.9,-19057,-1.2,-22265,-1.4,-194271920,-1.1,-36151569,-1.4,-2416262,-5.8,1,0.1
./2016.q1-q3.by_area/2016.q1-q3 22000 Louisiana -- Statewide.csv:"22000","5","10","51","0","2016","3","","Louisiana -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",123203,1598104,1590691,1594485,18342883229,1669097104,27573071,885,"",0.98,0.98,0.98,0.98,0.99,1.02,1.00,1.01,"",3247,2.7,-24458,-1.5,-32436,-2.0,-19456,-1.2,196528231,1.1,-38780530,-2.3,-1557026,-5.3,23,2.7
./2016.q1-q3.by_area/2016.q1-q3 23000 Maine -- Statewide.csv:"23000","5","10","51","0","2016","1","","Maine -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",48853,483672,482263,483793,5018467279,3004839607,57235643,799,"",0.97,0.99,0.99,0.99,0.98,1.01,1.00,0.99,"",2090,4.5,8500,1.8,10066,2.1,9722,2.1,162086917,3.3,76826099,2.6,-13466765,-19.0,11,1.4
./2016.q1-q3.by_area/2016.q1-q3 23000 Maine -- Statewide.csv:"23000","5","10","51","0","2016","2","","Maine -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",49488,493035,507165,524627,5176838422,1330902816,28333965,783,"",0.97,0.99,0.99,0.99,0.98,1.02,1.00,0.99,"",2090,4.4,8428,1.7,5147,1.0,6293,1.2,251313283,5.1,24662840,1.9,-7141043,-20.1,28,3.7
./2016.q1-q3.by_area/2016.q1-q3 23000 Maine -- Statewide.csv:"23000","5","10","51","0","2016","3","","Maine -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",50271,535685,535402,519808,5563525905,875010494,19930801,807,"",0.97,1.00,1.00,0.99,0.98,1.02,1.00,0.99,"",2387,5.0,7115,1.3,5915,1.1,4963,1.0,385686382,7.4,17062647,2.0,-5144243,-20.5,47,6.2
./2016.q1-q3.by_area/2016.q1-q3 24000 Maryland -- Statewide.csv:"24000","5","10","51","0","2016","1","","Maryland -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",166832,2080515,2077043,2097030,28971000012,12352844189,321107738,1069,"",1.01,0.96,0.96,0.96,0.92,1.00,1.01,0.96,"",2571,1.6,45252,2.2,42421,2.1,50107,2.4,449774446,1.6,325125998,2.7,-51814205,-13.9,-7,-0.7
./2016.q1-q3.by_area/2016.q1-q3 24000 Maryland -- Statewide.csv:"24000","5","10","51","0","2016","2","","Maryland -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",167809,2130282,2146000,2165952,28600954398,3461103030,87181168,1025,"",1.01,0.96,0.96,0.96,0.93,0.99,1.01,0.97,"",2379,1.4,44316,2.1,30257,1.4,29606,1.4,1227308136,4.5,-8603156,-0.2,-15478315,-15.1,28,2.8
./2016.q1-q3.by_area/2016.q1-q3 24000 Maryland -- Statewide.csv:"24000","5","10","51","0","2016","3","","Maryland -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",165178,2173043,2170935,2156375,30055294303,2400783729,61732417,1067,"",1.01,0.96,0.97,0.96,0.92,0.98,1.01,0.96,"",10,0.0,29862,1.4,30179,1.4,36160,1.7,2193242209,7.9,98250346,4.3,-8398803,-12.0,63,6.3
./2016.q1-q3.by_area/2016.q1-q3 25000 Massachusetts -- Statewide.csv:"25000","5","10","51","0","2016","1","","Massachusetts -- Statewide","Private","Total, all industries","State, Total -- by ownership sector","All establishment sizes",235216,2964961,2958447,2978235,52263436974,23837063337,742171256,1355,"",1.00,1.03,1.03,1.03,1.05,0.94,1.00,1.02,"",8747,3.9,61856,2.1,78946,2.7,72002,2.5,800078513,1.6,902727140,3.9,53429807,7.8,-12,-0.9
